Step,Volume_A3,P_yz_eV_A3,P_xz_eV_A3,P_xy_eV_A3,J_K_x,J_K_y,J_K_z,J_Cl_x,J_Cl_y,J_Cl_z,J_Li_x,J_Li_y,J_Li_z
20940,6399.309885168727,-0.00061240175,-0.0005654226,-0.00010285845,15.404724730628892,-16.057470848766457,-2.248503611821419,2.6353932666558846,5.890887079581598,-0.1266824274890821,2.6633521044074264,5.553647599523934,-0.04864134791680419
20945,6399.309885168727,-0.00090253894,-0.00068871066,-0.00027301325,14.145062594397109,-17.326938700488313,-2.0312337706036327,6.997647458977303,7.905892121048391,2.6030396773011173,-0.43924014419312973,4.808110264007914,-2.995633588813894
20950,6399.309885168727,-0.0011047384,-0.00076198374,-0.0004538616,12.806479101272066,-18.728175988949147,-1.8273243324929194,11.18997096336418,10.158539206432916,5.046024280748377,-3.292980136093644,3.9567004664748633,-5.642527634984823
20955,6399.309885168727,-0.0012257663,-0.00071322615,-0.0006318864,11.359560419810327,-20.25262267585355,-1.619577658302643,15.071520164062095,12.458832951454827,7.03898617181391,-5.727610706153749,3.1808534702066367,-7.843235950601617
20960,6399.309885168727,-0.0012745223,-0.0005091264,-0.0008025666,9.785016878211058,-21.874102639087937,-1.4004655712924317,18.37205499544754,14.613122111163984,8.520803275423413,-7.453602054082109,2.6480442113423464,-9.54416539330962
20965,6399.309885168727,-0.0012570864,-0.00020505277,-0.00095063733,8.081626257354833,-23.549864440264052,-1.177003990979741,20.8886601522415,16.64898258370465,9.395214240197555,-8.266816637593685,2.2879453985550184,-10.642038071805677
20970,6399.309885168727,-0.0012049222,9.766306e-05,-0.0010177646,6.272838942697013,-25.224635034780363,-0.9667308044645173,22.864277582638096,18.83347643805189,9.532609909412594,-8.433646653217107,1.7782221039704722,-10.989706691246491
20975,6399.309885168727,-0.0011519471,0.0003166521,-0.0009571259,4.408476422436681,-26.83719591180569,-0.7889849597686256,24.809942442007667,21.388579425590585,8.869207994854031,-8.514948821239482,0.8356796307815215,-10.504050996758659
20980,6399.309885168727,-0.0010840868,0.00040322056,-0.00080417807,2.5584904746346875,-28.327400307997664,-0.6565730157144403,26.96608485208592,24.172544138228993,7.493549439557565,-8.821105197732646,-0.45808053173474406,-9.260804414951258
20985,6399.309885168727,-0.0009825547,0.00037217286,-0.00062327,0.7997895243570161,-29.641279515094425,-0.5719406103735158,29.04272454663507,26.68964684127002,5.588320980941597,-9.13904406042671,-1.661303775879027,-7.440208362668477
20990,6399.309885168727,-0.0008900904,0.0003067099,-0.00043295318,-0.7980636873435518,-30.733408208991822,-0.5296678652184559,30.522462342822763,28.34967713411185,3.207008654311603,-9.020928664406124,-2.2292052951062615,-5.101168665858697
20995,6399.309885168727,-0.00083817646,0.000273302,-0.00027148027,-2.180292204331657,-31.568911878185524,-0.5212961203242061,31.046872529703908,28.83062071192341,0.28505540796492834,-8.163110160813044,-1.8746453310424513,-2.187587186343284
21000,6399.309885168727,-0.00078797626,0.00027724457,-0.00022124393,-3.30533917992946,-32.125298208234085,-0.5398558033220828,30.519354963453893,28.25252262611263,-3.046156669989734,-6.510545418277939,-0.7401611053384514,1.1621845031056872
21005,6399.309885168727,-0.0006833257,0.0002616304,-0.0003216749,-4.138257873270076,-32.38993348133124,-0.5853850494413413,29.070937453027653,26.992066890124413,-6.291599709843583,-4.229209442626921,0.7849299078050862,4.453157003628599
21010,6399.309885168727,-0.00050983246,0.00016506543,-0.00050235033,-4.6449601799286295,-32.35104513762133,-0.6709006125847583,26.87990999655878,25.470479369221145,-8.839720089775378,-1.5314798958791975,2.267629246071543,7.0867929604226205
21015,6399.309885168727,-0.00026373108,1.8351815e-05,-0.0006532923,-4.792383576412275,-31.985989325842525,-0.8241884523695102,24.047511167926785,24.03135790285829,-10.233273643637526,1.4483424705928378,3.3416949360494854,8.633634517749464
21020,6399.309885168727,3.736399e-05,-8.592e-05,-0.00074430916,-4.553630044170885,-31.25644331640513,-1.0819620308056823,20.617400408595785,22.74820553512597,-10.142090172539733,4.63969964237835,3.895301139793979,8.800224475123992
21025,6399.309885168727,0.00029465868,-8.6419e-05,-0.0007939417,-3.9153916304603893,-30.11538550765259,-1.4777620810082084,16.68528565087101,21.41464316627878,-8.50301092938401,7.933576086164199,4.087805777464915,7.556945510865059
21030,6399.309885168727,0.0003677001,-3.126789e-06,-0.0008237542,-2.886516427424821,-28.523475896811647,-2.028577935957385,12.607954915737281,19.933645981434324,-5.760064139103749,10.982031498882087,3.976893108626051,5.364814583191924
21035,6399.309885168727,0.00020422673,7.834677e-05,-0.0008607767,-1.5054222333710845,-26.467286195188414,-2.726541132668885,9.003446909703342,18.425979419201553,-2.647736042152366,13.205445675942563,3.4283698077061544,2.9504496897950743
21040,6399.309885168727,-0.00011602914,8.8199675e-05,-0.0008842472,0.157670965872035,-23.96983439174516,-3.5402109581946055,6.417249073416967,16.884607225057493,0.34572476683012376,14.128550532793408,2.472289918436296,0.770658565728604
21045,6399.309885168727,-0.0004896389,3.3166863e-05,-0.0008368538,2.0080948033046067,-21.08891736798693,-4.424480648568519,5.074367891721272,15.031585358559251,3.1364499727659396,13.621007997303558,1.4443947727432587,-1.13579701489491
21050,6399.309885168727,-0.0008653556,1.7514782e-06,-0.0007154274,3.943410483398088,-17.90934797651868,-5.333347330047203,4.901499558173527,12.581226649399348,5.719841336949565,11.858560785368493,0.715184285089058,-2.81032199398121
21055,6399.309885168727,-0.0011615851,7.3811534e-05,-0.0006014863,5.868568574986033,-14.535570711171095,-6.229185387531273,5.55287721698434,9.536289945364725,7.885637458535596,9.282025026507789,0.3863434784162427,-4.080280270763046
21060,6399.309885168727,-0.00123561,0.0002133485,-0.0005876951,7.701439853777606,-11.083003654753037,-7.085507860679156,6.3988501954179124,6.167487315975333,9.395902235524655,6.603180907944214,0.30257926638900967,-4.7342223652312665
21065,6399.309885168727,-0.0010613446,0.00031054305,-0.0006707713,9.373353901106357,-7.66397932180268,-7.882596448881469,6.767382471654144,2.7778401772126244,10.267257070938161,4.562734482265247,0.2732022128390308,-4.808488578500123
21070,6399.309885168727,-0.00077911647,0.0002714161,-0.0007611706,10.830551706856543,-4.370484216581525,-8.602630601340007,6.313174902113332,-0.3825566361059569,10.772280766674038,3.5597441341471017,0.14010383278095828,-4.593478085044785
21075,6399.309885168727,-0.0005557821,6.880147e-05,-0.0007986649,12.037570374077381,-1.264460542114529,-9.232490383440545,5.193935118343886,-3.042532574313892,11.085653001149575,3.4719652158184067,-0.3059438037174478,-4.276990423809342
21080,6399.309885168727,-0.00044463997,-0.00019309003,-0.0008024473,12.982703680341706,1.6183778442583625,-9.770386704035428,3.823811065391256,-5.183977880807436,10.985097875792116,3.8969563725514904,-1.0473368914912058,-3.6385389307988354
21085,6399.309885168727,-0.00041639904,-0.0003653737,-0.0008070454,13.681710199942218,4.258468228815333,-10.225383942691206,2.595303243524742,-7.145714920233667,10.100940170033647,4.426457642041121,-1.7256902345919585,-2.299383815686246
21090,6399.309885168727,-0.00042654417,-0.00041895558,-0.00084881025,14.1762342821439,6.64682897938576,-10.609011247171095,1.775473776415514,-9.242946824176546,8.292902140812656,4.751763336096833,-2.016819221208927,-0.10771825158096737
21095,6399.309885168727,-0.00041422766,-0.00040706352,-0.0009623798,14.528558149466315,8.787277232289059,-10.92696152455663,1.2896424999091538,-11.544005667664457,5.857000125557525,4.885270750312104,-1.8562088805859749,2.6461340407941183
21100,6399.309885168727,-0.0003446588,-0.00031826147,-0.0011423394,14.81315514795867,10.70026934921873,-11.175983567619351,0.8245506815567021,-14.034031276801318,3.459200265642716,5.0657653995205205,-1.279175603450633,5.29295602549521
21105,6399.309885168727,-0.00022697735,-0.00012347059,-0.0013514931,15.10543276168253,12.420978453018618,-11.345528482127502,0.31354530167275474,-16.826504076266346,1.7529807261307673,5.284493095880084,-0.2074122469469808,7.168720384771424
21110,6399.309885168727,-7.393023e-05,0.00012320762,-0.0015206052,15.47086049546895,13.990283986620051,-11.420618718547285,0.027461888382936284,-19.98058240926104,1.0606631409282228,5.205148494160442,1.3773606755736616,7.936128469405068
21115,6399.309885168727,6.659723e-05,0.0003000355,-0.0015507562,15.955915804732713,15.4437653425349,-11.38237135832513,0.24920269895276004,-23.222852534075265,1.3264850022242118,4.498352635177202,3.166149144339805,7.63205941304752
21120,6399.309885168727,0.000110358626,0.00028046203,-0.0013995892,16.580440823034657,16.803408298664294,-11.206949322014207,1.0756950736465305,-25.928901626625816,2.150139743738686,3.0473352390473742,4.512555231750092,6.632982641854166
21125,6399.309885168727,4.5816167e-05,4.707314e-05,-0.001117525,17.334480392923496,18.073873157002822,-10.870325869856043,2.3645010001052658,-27.493612615070667,3.0630995189114802,1.0044895519751154,4.806801336878061,5.383399068831773
21130,6399.309885168727,-9.358913e-05,-0.0002885108,-0.0007702256,18.181555886536863,19.244169223312497,-10.357977282951634,3.805371549762386,-27.876577390682634,3.9947297888540962,-1.283456490738768,4.019469819856249,3.939420205052579
21135,6399.309885168727,-0.00030863433,-0.0005608332,-0.0004042268,19.06523752208276,20.29230987696894,-9.66873529957682,5.218274561768089,-27.446448102947322,5.1730033728565505,-3.580040940159374,2.541199732268659,2.071904875755559
21140,6399.309885168727,-0.000602404,-0.00064198626,-7.541131e-05,19.91606259747757,21.190033654486918,-8.810795426516037,6.646272843346853,-26.484247326193433,6.639536951708804,-5.8588643761953385,0.68127503706787,-0.252568638211391
21145,6399.309885168727,-0.0009242164,-0.0004908246,0.00019187572,20.658561709745562,21.908175423165744,-7.797317034304782,8.118974760116293,-25.121374264240437,7.985519552829141,-8.074065588383158,-1.3997400094143377,-2.612029619104738
21150,6399.309885168727,-0.0011699146,-0.0001418848,0.00048069752,21.2196697869379,22.422664413075047,-6.646892307444417,9.456851529528402,-23.642270777568328,8.66434846370998,-9.973050405952883,-3.39333253766231,-4.441283230921703
21155,6399.309885168727,-0.0012429301,0.00032006335,0.0008615948,21.537425142321162,22.717964553477152,-5.383926656208117,10.33263201250131,-22.487087499106664,8.497521300218294,-11.166586132717477,-4.843815695238256,-5.537421761332531
21160,6399.309885168727,-0.0010864766,0.00073115097,0.0012484988,21.566666787767907,22.78667329242228,-4.034313960575658,10.392698632025462,-21.74452981581281,7.805679098756849,-11.255893990565806,-5.6550822243646985,-6.195192008065511
21165,6399.309885168727,-0.0007605702,0.00092517934,0.0014974998,21.282929217524078,22.62489356683284,-2.623145906578414,9.397826150772493,-21.035133792029328,7.121863706664039,-9.977283952804193,-6.202698513349197,-6.9225443028744635
21170,6399.309885168727,-0.00044666874,0.000913167,0.0015526285,20.683863751053003,22.22506489266118,-1.179404046784824,7.358615383190886,-20.067000149229088,6.698580195058634,-7.339007871708515,-6.771003475682256,-7.943002619363119
21175,6399.309885168727,-0.0002982079,0.0008311303,0.0014388098,19.78684856851876,21.5731608756588,0.25929960312534206,4.4463489039605735,-18.950828172419378,6.4275649614382875,-3.5297264989086266,-7.235271441575924,-9.110690929800493
21180,6399.309885168727,-0.00037492378,0.0007098569,0.001225973,18.625944443004563,20.652968557228746,1.6488640852858376,0.9250075561483069,-17.914727474191857,6.139768442545569,1.1525188824060884,-7.351179371239006,-10.212459091319923
21185,6399.309885168727,-0.0006223587,0.0004796646,0.0010015983,17.249054748260548,19.452660033334837,2.946129426529308,-2.4596804000368833,-16.84673453302104,5.631882147837127,5.914096353091186,-7.218863988673867,-11.00183809099415
21190,6399.309885168727,-0.00090395357,0.00015363807,0.0007491272,15.717753508042085,17.972080206402204,4.113554293800933,-4.50936921473956,-15.44566962622331,4.802388271159538,9.495086402613556,-7.139349387755239,-11.339769091192446
21195,6399.309885168727,-0.0011262125,-0.00017302089,0.00044954394,14.108562665419674,16.227987598731595,5.117255574690734,-4.441252055935617,-13.650186788802891,3.71602040420748,11.036160276179903,-7.190739677440752,-11.257102660068066
21200,6399.309885168727,-0.0012570714,-0.00039441756,0.00022808394,12.508947622088533,14.254447128993087,5.924741701544931,-2.3930650634040616,-11.6139306937249,2.2259685698472778,10.58758813098702,-7.25345529805086,-10.574536953431542
21205,6399.309885168727,-0.0013259093,-0.000466423,0.000120984674,11.008784488181194,12.102982025390128,6.510034462591665,0.9009990504298205,-9.710989554259063,-0.007302288414401836,8.793686900021743,-7.004931361791344,-8.926559024778706
21210,6399.309885168727,-0.00138221,-0.00040431562,-3.0776905e-06,9.688689685036737,9.844910457701527,6.863333243267349,4.810267784101349,-8.196907744873094,-2.958634443614761,6.2045134413723595,-6.260941513345053,-6.328525671162399
21215,6399.309885168727,-0.0014030183,-0.00022913892,-0.00017149308,8.604745388616072,7.569296947055022,6.9966291196197,8.772948563423357,-7.009145790411927,-6.2751857869088905,3.3257770956473856,-5.173090361637471,-3.145269979649106
21220,6399.309885168727,-0.0013371215,-3.2139575e-05,-0.00026194745,7.774968833629181,5.371727720791002,6.942266322543232,12.090113643073652,-5.970070706741458,-9.616855613553529,0.838388941242915,-4.014596030112764,0.25076274956247824
21225,6399.309885168727,-0.001185376,6.372077e-05,-0.0002081362,7.175825099119072,3.338830294742708,6.747024602724211,14.375218966956462,-4.872004072133783,-12.55713193358772,-0.8475727770461212,-3.0797653005832695,3.3862809934371634
21230,6399.309885168727,-0.0009899292,4.04336e-06,-8.564594e-05,6.750468530155819,1.5365384751297602,6.464761660115999,15.858871250062956,-3.595997477000415,-14.650588919878842,-1.9058682436667418,-2.5534801193246963,5.762000817442663
21235,6399.309885168727,-0.0007904575,-0.00014483176,1.3954206e-05,6.422938235848312,0.006403426352674657,6.149409742329243,17.081737342813298,-2.346099091714783,-15.74904858481478,-2.8012040325053063,-2.2732436263143896,7.1758122398323625
21240,6399.309885168727,-0.00064015295,-0.000247997,6.954275e-05,6.113444747740036,-1.2309684256212003,5.8468649823789915,18.43309170507083,-1.6288525181508833,-15.88654441702694,-3.843064788038288,-1.7531183338217957,7.615852939489763
21245,6399.309885168727,-0.00061309966,-0.00021352274,8.796026e-05,5.7523745208039045,-2.1690392972046775,5.583162943543373,19.949284411459956,-1.8237440839467276,-14.98908940150887,-4.998186907764288,-0.6201558360447526,6.982099771842536
21250,6399.309885168727,-0.00074131426,-3.005797e-05,9.7432734e-05,5.289965521648162,-2.808616727346476,5.351348067548329,21.398467073204955,-2.737173352193274,-12.967095092321884,-5.984960187405343,0.9328507809583679,5.191920337726537
21255,6399.309885168727,-0.00095016253,0.0002622569,0.00015460202,4.6982636303676255,-3.154632084245919,5.106294012104643,22.447388393845102,-3.7618461964572054,-9.973059300265067,-6.442179436364862,2.303539021264123,2.442938498535137
21260,6399.309885168727,-0.0011028497,0.0006014011,0.00029025148,3.965200920419454,-3.2180486237299437,4.775930645155327,22.78795514105942,-4.4758717873702265,-6.579480325509426,-6.049683600924805,3.0809811473660824,-0.620277073073316
21265,6399.309885168727,-0.0011446412,0.0009233962,0.00046293088,3.084819061999303,-3.0211802706868403,4.287646467309984,22.205271565701615,-4.791784414286773,-3.5541303346844995,-4.586618388797984,3.200025516190771,-3.1573427196553663
21270,6399.309885168727,-0.0011150584,0.0011784752,0.0005722571,2.051068591930095,-2.603002380104612,3.596333407382205,20.685508663585757,-4.600787962281278,-1.2861651056764583,-2.0331049159673102,2.590851114909719,-4.73399488099583
