Step,Volume_A3,P_yz_eV_A3,P_xz_eV_A3,P_xy_eV_A3,J_Cl_x,J_Cl_y,J_Cl_z,J_K_x,J_K_y,J_K_z,J_Li_x,J_Li_y,J_Li_z
22795,6841.235048438545,4.6232675e-05,5.344947e-05,-0.0006036206,6.098394760604714,12.230418176007364,-12.191336041499587,23.160359956996672,4.494144101311515,11.42625106768758,-10.200800325445517,-7.785854018540208,1.5473269496110214
22800,6841.235048438545,0.00016825585,2.36277e-05,-0.00060025847,8.674544616450586,12.651723141706528,-10.685423154763546,22.296700599177257,5.136027084417886,11.479573590013779,-11.913290931858272,-8.84904215529919,-0.011908404692361152
22805,6841.235048438545,0.00023116563,-0.00014668475,-0.00067721744,10.807943317490853,12.244426540033631,-8.56484246540042,20.994336371786176,5.508836926719535,11.138601776389287,-12.744325463799713,-8.814555409131076,-1.791517227112775
22810,6841.235048438545,0.00018227163,-0.00036867755,-0.0008182169,12.723537750717796,11.195234421076782,-6.469501872384555,19.264523971225117,5.609736717220523,10.418641619844884,-12.930107510526389,-7.8662629278546365,-3.166897661099495
22815,6841.235048438545,7.483005e-05,-0.0005269766,-0.0008899791,14.460576905135081,9.523580953260568,-4.725696074093706,17.204097947843817,5.470147487985681,9.383400047585772,-12.606720733719657,-6.055020461527834,-3.8754617697009173
22820,6841.235048438545,2.3738756e-05,-0.00057738903,-0.0008252764,16.008404445580812,7.191059435273958,-3.1730168656880977,14.974926499012781,5.144844531516292,8.126694807268386,-11.92537700023995,-3.3971961014026,-4.1714356541229
22825,6841.235048438545,9.275788e-05,-0.0005369797,-0.00069271505,17.40521087859052,4.427695500306108,-1.3687543054142415,12.760322349651231,4.697585894622473,6.738736305380762,-11.107579241565235,-0.18657365858912645,-4.587739699894439
22830,6841.235048438545,0.0002222784,-0.0004459722,-0.000628998,18.654707825057,1.441842825157471,0.9906736808812432,10.721552700462327,4.187510623245482,5.278026991373215,-10.318306666413536,3.3093546021560045,-5.486458483284434
22835,6841.235048438545,0.0003179313,-0.000344011,-0.00075167004,19.516234631888533,-1.6962959289539512,3.8132150979095734,8.97214121753086,3.6617193250548867,3.766950563930031,-9.430422155405088,6.973284780663148,-6.797923556079251
22840,6841.235048438545,0.00033881684,-0.0002670622,-0.0010767907,19.432383351775673,-4.604725553367609,6.65627406811343,7.5727109564354596,3.152361887403395,2.209882193307232,-7.947140485819821,10.391071777110978,-8.083914489781487
22845,6841.235048438545,0.00031363184,-0.000246802,-0.0014424203,18.026914290776507,-6.620550976535435,9.03113851322867,6.539520050829652,2.6727345840317254,0.6155424152133757,-5.5084802415552065,12.886524780053646,-8.864439251678144
22850,6841.235048438545,0.00025441064,-0.000270349,-0.0016785124,15.645880608872272,-7.325192193786359,10.676299974484737,5.85811825717201,2.2162286017391413,-0.9902759654829154,-2.4460447889762675,14.047671821292665,-8.903782360128483
22855,6841.235048438545,0.00017978165,-0.00029047794,-0.001778718,13.041794293754833,-6.71109094698121,11.428741565198449,5.4940621906439455,1.7650143941690948,-2.5652479081159756,0.5220977700771079,13.884784646179964,-8.081251859654097
22860,6841.235048438545,0.00017752814,-0.00024961558,-0.0017858521,10.697294101954078,-5.144081726361117,11.196195578686984,5.397632674460966,1.3046471586830521,-4.061239885744334,2.963027544082889,12.778142617210092,-6.352713974240128
22865,6841.235048438545,0.0002824902,-9.6880765e-05,-0.0017045059,8.598186953093442,-3.052640071664511,10.2090045865303,5.509978523144583,0.833466221510148,-5.436590434202635,4.949788747584263,11.157881887917524,-3.9901722744799426
22870,6841.235048438545,0.00043063535,0.00013341403,-0.001529458,6.796664123931018,-0.7888745589571826,9.02047672116039,5.772968705781293,0.36064135559803123,-6.6636269523710965,6.488321374617681,9.366941440527212,-1.574607567334266
22875,6841.235048438545,0.0005461157,0.00033614555,-0.00127787,5.58029218874993,1.4088312226121271,8.144511601904538,6.134373768255954,-0.10474372418964073,-7.7260224397301265,7.343288147639851,7.634620408960968,0.36375313231646345
22880,6841.235048438545,0.0005906119,0.0004690758,-0.00098427,4.95516786030033,3.527405885197287,7.855478115185699,6.544248453626553,-0.5656784385201465,-8.604177077516919,7.558537594508107,5.976980577358104,1.5309409716281999
22885,6841.235048438545,0.000567781,0.00055666233,-0.0006686236,4.583434859791066,5.706920927253952,8.210303986283703,6.949333788093556,-1.0434744902173154,-9.25757206453779,7.525185310070539,4.275261410431581,1.8295102978262485
22890,6841.235048438545,0.0005351288,0.00061561726,-0.0003431637,4.112621268941562,8.022475345930081,9.052081966481254,7.293724458960691,-1.5744541725378642,-9.616626049604355,7.651607906118171,2.4906866658562152,1.3467865760939213
22895,6841.235048438545,0.0005554548,0.0006441764,-2.2394786e-05,3.464635995124021,10.223669341604284,9.93471419009399,7.52789587133657,-2.1974100712194033,-9.589734868293426,8.065421544411675,0.9124487422882761,0.4372632821067719
22900,6841.235048438545,0.0006049233,0.0006718986,0.0002663588,2.874876132714274,11.812056058303744,10.18120431221139,7.620629099471904,-2.9357905056475126,-9.07960603842509,8.562448270400365,0.06244246442615431,-0.31935565216927664
22905,6841.235048438545,0.0006067245,0.00075850904,0.0004754465,2.7109442189967403,12.46772163433244,9.239309415690125,7.566468790829736,-3.7819676481029223,-8.001194380479841,8.780540661696888,0.2529538453923541,-0.4558721760659932
22910,6841.235048438545,0.0005406463,0.0008730322,0.00058975094,3.308013932633953,12.303667364240857,6.978109831215599,7.386933684917951,-4.690718933643284,-6.29890922030456,8.363006265499008,1.3257595026257571,0.1030421811482416
22915,6841.235048438545,0.00044482434,0.0008657316,0.0006502626,4.719643735550602,11.875431863349982,3.7786470342285416,7.127340107299011,-5.585769707360507,-3.9651860374709225,7.2109699390854995,2.6490456928618604,0.9687820287198461
22920,6841.235048438545,0.0003433181,0.0006702203,0.0006729114,6.580165332537982,11.833212241682224,0.4849638987103191,6.8546057149810675,-6.380463848590644,-1.065741766479115,5.623182688322864,3.4859593066317265,1.3630207353397905
22925,6841.235048438545,0.00023040533,0.00038461303,0.0006354758,8.36502914528505,12.41500216588239,-2.081671784846936,6.656132347679437,-7.006695142104785,2.2388421356515034,4.0367926298710675,3.5304008182852575,0.6250727325513195
22930,6841.235048438545,0.00014376674,0.00011879762,0.0005434517,9.838005248906523,13.364110708743661,-3.734021303450771,6.625163150734357,-7.433749020072192,5.706892804889939,2.5947858751603237,3.008346356831267,-1.1906283883309756
22935,6841.235048438545,0.0002083237,-5.17157e-05,0.00040696777,11.109249641042464,14.249445126367762,-4.951814580134325,6.826391585056173,-7.659293361756518,9.07377580472501,1.122312796316419,2.348556282072919,-3.339717968034263
22940,6841.235048438545,0.00052410434,-9.27543e-05,0.00022133219,12.069713381985403,14.749677346878721,-6.242665613407941,7.261276947248463,-7.680728973311773,12.116406527311188,-0.27303653710287046,1.8697596350407784,-5.091497732881277
22945,6841.235048438545,0.0009920341,-4.9639184e-05,2.233858e-05,12.359810909373248,14.792895491800136,-7.830905008532166,7.860533613149075,-7.478477215417854,14.68309692136943,-1.1623909004022601,1.6242896674971643,-6.069948736783868
22950,6841.235048438545,0.0013670494,4.689499e-05,-0.00017506485,11.97039677701154,14.48746787791916,-9.837814098153496,8.50940790234518,-7.033308265073913,16.68984645774588,-1.4218512518157684,1.484548349313214,-6.069789475170278
22955,6841.235048438545,0.0015136931,0.00024884494,-0.00042847692,11.342611971151694,13.82309994602421,-12.162162907554764,9.086435973711103,-6.366497571221602,18.1078430348877,-1.371094338480634,1.4821055704101544,-5.163437379926204
22960,6841.235048438545,0.0014873585,0.0005960019,-0.00072503334,10.850659261007007,12.4719487605136,-14.208936902230958,9.497583615354872,-5.569510722261672,18.952788935595372,-1.2902892357536073,2.036270116262629,-3.9616093096593503
22965,6841.235048438545,0.0013602268,0.0010113019,-0.00094982417,10.425645224335799,10.061282999335985,-15.238827934270317,9.699879720766601,-4.787894662678644,19.27372825797209,-1.0675710349471927,3.66531976688161,-3.2526575643970372
22970,6841.235048438545,0.001154377,0.0013222707,-0.0009894235,9.914341631254995,6.758630914226988,-15.10125326657357,9.710382795168242,-4.159567214663021,19.138755354647564,-0.5667706242832518,6.33964428321228,-3.2552590691085297
22975,6841.235048438545,0.0009592754,0.001447645,-0.0008387606,9.491414360349648,3.5002123707189767,-14.348937938454979,9.598874801307376,-3.754756773910975,18.619428544533697,-0.03233523947828676,9.193252303036886,-3.4882474044171485
22980,6841.235048438545,0.00090760225,0.0014806918,-0.0006167034,9.389227569769481,1.2570458797517112,-13.499527312809219,9.471163624265047,-3.5627061292432867,17.777772677257126,0.19756250898235672,11.244368320306917,-3.49600234113687
22985,6841.235048438545,0.0009862807,0.0015375302,-0.00037088216,9.686096602756642,0.39200882763080624,-12.713397835833737,9.448190127267024,-3.5215355378930493,16.659454821080246,-0.07633309664497417,12.068234945667013,-3.1638142941120426
22990,6841.235048438545,0.0010777945,0.001648765,-8.0544065e-05,10.443737892955632,0.7557435013103779,-12.17760147269967,9.640757835814382,-3.5585056298621733,15.293547015064796,-1.0265423024696232,11.741470476250056,-2.333702823922164
22995,6841.235048438545,0.0011584659,0.0017141725,0.00017935997,11.547028384387467,2.117608762870451,-11.856929171822616,10.122840436707067,-3.6189444826994226,13.693801087395215,-2.6119153642514896,10.4400438660828,-1.0546293754779112
23000,6841.235048438545,0.0012297883,0.0016442863,0.00031601038,12.611666932190513,4.3357621788967755,-10.987399748846133,10.915011954414235,-3.682284631704368,11.859231267978139,-4.468725526521029,8.28523071776412,-0.08958868863747416
23005,6841.235048438545,0.0011792913,0.0015090661,0.00030764687,13.145899110842532,7.2239314754168955,-8.825215649179354,11.987592110621788,-3.7687613215819677,9.782247788398923,-6.075537888730924,5.483538222914417,-0.17478937682156914
23010,6841.235048438545,0.0009574089,0.0013192199,0.00017376439,12.669078222197225,10.537404469104702,-5.6090524887289765,13.277995028046005,-3.9292435305176863,7.461566378997923,-6.889119741380728,2.3305475562743103,-1.070271107963923
23015,6841.235048438545,0.00068289303,0.0010115308,-3.8147435e-05,11.025116118622044,13.920984959272944,-1.976045761093175,14.70622388627862,-4.221055596772947,4.90893294600635,-6.673386407324234,-0.761220843154164,-2.1506444340330173
23020,6841.235048438545,0.00044662302,0.0006733352,-0.00028832347,8.426522815881565,17.032896132673528,1.3410464892359206,16.179253623450222,-4.689494534661042,2.1546147901414567,-5.547822742247536,-3.4046929679584115,-2.7134186203029795
23025,6841.235048438545,0.0002382029,0.00043847333,-0.0005128343,5.344710243196043,19.647560023080047,3.651723485841627,17.594899356067344,-5.360486893801697,-0.7438833786412236,-3.881655522124948,-5.34836449762493,-2.1255971312266744
23030,6841.235048438545,4.581171e-05,0.0003517042,-0.00064530596,2.260636577716962,21.6434545743572,4.621798641089823,18.852462176183053,-6.238020603208332,-3.6961793585917997,-2.0551445639915076,-6.466725510111205,-0.14337599848025695
23035,6841.235048438545,-8.212993e-05,0.0003914684,-0.0006643043,-0.5512039075769835,22.969612793412722,4.385978628347017,19.86783227888418,-7.301732568759526,-6.579405834750396,-0.25867399277676517,-6.729171747961077,2.9756705089102655
23040,6841.235048438545,-0.00010713026,0.0005076601,-0.0006072277,-2.9880968062320417,23.670514734479795,3.5439797247205,20.588821386371364,-8.505049343240735,-9.247460907759269,1.4572298281879759,-6.226757164126825,6.485724474231542
23045,6841.235048438545,-6.630116e-05,0.0005983243,-0.0005207378,-4.960565609432213,23.811996605177825,2.8738546225336705,21.00643484693728,-9.777158848415471,-11.550047406720587,3.0120851681144374,-5.096129763792719,9.458435988578426
23050,6841.235048438545,-3.1809057e-05,0.0005567582,-0.00041253646,-6.236265468633483,23.3479871760534,2.826444738986155,21.155526338449363,-11.032749990123026,-13.355645405766445,4.138693707188805,-3.3765292019574686,11.311443974643199
23055,6841.235048438545,-4.9799884e-05,0.00035775962,-0.000301337,-6.651533697364775,22.38481784383807,3.4014392256882067,21.100647391377148,-12.188937721269955,-14.566477746463825,4.60884078352815,-1.2571723676182538,11.947281995832752
23060,6841.235048438545,-0.0001102978,6.17873e-05,-0.00024623345,-6.560766958773873,21.458545334678682,4.524878352480827,20.914103509212964,-13.183885134550852,-15.118805775787518,4.704618058801726,0.6640475961899446,11.376170908632924
23065,6841.235048438545,-0.00016355829,-0.00024304351,-0.00030246336,-6.510810139794978,21.253625672495808,6.326902654951103,20.65846914625081,-13.98907211000716,-14.97847997831316,4.9102955073116865,1.6741542521227042,9.43382069627202
23070,6841.235048438545,-0.00011297803,-0.0005046327,-0.0004914582,-6.421614583924076,22.003496011795193,8.784286256542668,20.37337737984717,-14.60765944528777,-14.149205257502508,5.106191694832389,1.5428713246970314,6.1471625902204
23075,6841.235048438545,7.487848e-05,-0.00065652764,-0.0007403316,-5.758820045448794,23.218875267231546,11.204407042617811,20.064549854304005,-15.06075423654676,-12.685219839873135,4.7522247627088765,0.7805866719559584,2.2630564447326504
23080,6841.235048438545,0.00026023772,-0.00066304463,-0.00090779737,-4.453857814609786,24.253254314282138,12.824288985435112,19.705504537314937,-15.370501095759948,-10.686089868738527,3.806307722468274,0.055954290956421016,-1.3559553167861256
23085,6841.235048438545,0.00032851077,-0.00059108384,-0.0009244789,-2.9550136288312023,24.861253155753424,13.346333535701513,19.2546086457537,-15.548158545930903,-8.28075944576387,2.758359200557108,-0.37438706346934303,-4.283330248100386
23090,6841.235048438545,0.00029097457,-0.00053627027,-0.0008122671,-1.661625856534065,25.21702702145117,12.715179216745655,18.675978383462734,-15.59252072310693,-5.615140788034587,2.0436016485504767,-0.6857986831505095,-6.317794461268056
23095,6841.235048438545,0.00024199646,-0.00058409246,-0.00063457584,-0.772932132647353,25.590738519397433,10.99611052355756,17.949363475926013,-15.500276694387884,-2.8447072972879317,1.881522750747037,-1.151754138152186,-7.369159460492513
23100,6841.235048438545,0.0002733247,-0.0008010966,-0.00045279457,-0.41039845699785094,25.9818043926904,8.344764497734634,17.066280557801747,-15.278660046948808,-0.12702197260234538,2.4020721151786817,-1.7644364776546846,-7.435498562935242
23105,6841.235048438545,0.0004105846,-0.001199746,-0.0002987903,-0.576589018585274,26.146686616132364,4.975279270183439,16.020419892788144,-14.949439268436265,2.3938620271261972,3.6141234387736874,-2.2585393060875996,-6.586897405034538
23110,6841.235048438545,0.0006172924,-0.0016619618,-0.00018983692,-0.9835224078292057,25.82564599266029,1.237497806952506,14.800411925875315,-14.54422966200292,4.609464150239253,5.2410649395291795,-2.3427083639507638,-5.064717889758901
23115,6841.235048438545,0.0008317902,-0.0019786463,-0.00014932407,-0.919833551065004,24.88028160236412,-2.3453412164457603,13.386754059689787,-14.094513206677966,6.462678096115886,6.591033705013114,-1.8470602609663316,-3.335092955409924
23120,6841.235048438545,0.0009754419,-0.0020693354,-0.00018835193,0.3192234435787551,23.490234396195447,-5.508115430428392,11.754145370089185,-13.619772345547808,7.948570216602711,6.984585454495981,-0.9317539402903369,-1.6582109315450335
23125,6841.235048438545,0.0009889744,-0.001975603,-0.0002913105,2.83450955013681,22.16742666803897,-8.473226929038377,9.88050418477223,-13.120683451000161,9.100618495995768,6.342940647778459,-0.10803513954233868,0.1548526450760268
23130,6841.235048438545,0.0009051458,-0.0017550554,-0.0004220932,6.330323226060086,21.370064001694708,-11.479286378618257,7.75957512055765,-12.582323494613611,9.969559776120768,4.968055855575086,0.15096764551053266,2.291970712246405
